time,voltage,voltage,current,current
0.001637,0.4853324,0.4944659,1.97786e-05,9.798e-06
0.001638,0.4748213,0.4913493,1.9654e-05,9.6617e-06
0.001639,0.4643102,0.4882328,1.95293e-05,9.5254e-06
0.00164,0.4537991,0.4851162,1.94046e-05,9.3892e-06
0.001641,0.443288,0.4819997,1.928e-05,9.2529e-06
0.001642,0.4343492,0.4791837,1.91673e-05,9.1353e-06
0.001643,0.4273885,0.4767458,1.90698e-05,9.0413e-06
0.001644,0.4204278,0.474308,1.89723e-05,8.9474e-06
0.001645,0.4134671,0.4718701,1.88748e-05,8.8534e-06
0.001646,0.4065064,0.4694323,1.87773e-05,8.7594e-06
0.001647,0.3995457,0.4669944,1.86798e-05,8.6654e-06
0.001648,0.392585,0.4645566,1.85823e-05,8.5714e-06
0.001649,0.3856243,0.4621187,1.84847e-05,8.4774e-06
0.00165,0.3786636,0.4596808,1.83872e-05,8.3834e-06
0.001651,0.3717029,0.457243,1.82897e-05,8.2895e-06
0.001652,0.3647422,0.4548051,1.81922e-05,8.1955e-06
0.001653,0.3577815,0.4523673,1.80947e-05,8.1015e-06
0.001654,0.3508208,0.4499294,1.79972e-05,8.0075e-06
0.001655,0.34386,0.4474916,1.78997e-05,7.9135e-06
0.001656,0.3368993,0.4450537,1.78021e-05,7.8195e-06
0.001657,0.3299386,0.4426159,1.77046e-05,7.7255e-06
0.001658,0.3229779,0.440178,1.76071e-05,7.6316e-06
0.001659,0.3160172,0.4377401,1.75096e-05,7.5376e-06
0.00166,0.3090565,0.4353023,1.74121e-05,7.4436e-06
0.001661,0.3020958,0.4328644,1.73146e-05,7.3496e-06
0.001662,0.2951351,0.4304266,1.72171e-05,7.2556e-06
0.001663,0.2881744,0.4279887,1.71195e-05,7.1616e-06
0.001664,0.2812137,0.4255509,1.7022e-05,7.0676e-06
0.001665,0.274253,0.423113,1.69245e-05,6.9737e-06
0.001666,0.2672923,0.4206752,1.6827e-05,6.8797e-06
0.001667,0.2603316,0.4182373,1.67295e-05,6.7857e-06
0.001668,0.2533709,0.4157994,1.6632e-05,6.6917e-06
0.001669,0.2464102,0.4133616,1.65345e-05,6.5977e-06
0.00167,0.2394495,0.4109237,1.64369e-05,6.5037e-06
0.001671,0.2324888,0.4084859,1.63394e-05,6.4097e-06
0.001672,0.2255281,0.406048,1.62419e-05,6.3158e-06
0.001673,0.2185674,0.4036102,1.61444e-05,6.2218e-06
0.001674,0.2116067,0.4011723,1.60469e-05,6.1278e-06
0.001675,0.204646,0.3987344,1.59494e-05,6.0338e-06
0.001676,0.1976853,0.3962966,1.58519e-05,5.9398e-06
0.001677,0.1907245,0.3938587,1.57543e-05,5.8458e-06
0.001678,0.1837638,0.3914209,1.56568e-05,5.7518e-06
0.001679,0.1768031,0.388983,1.55593e-05,5.6579e-06
0.00168,0.1698424,0.3865452,1.54618e-05,5.5639e-06
0.001681,0.1628817,0.3841073,1.53643e-05,5.4699e-06
0.001682,0.155921,0.3816695,1.52668e-05,5.3759e-06
0.001683,0.151905,0.3798071,1.51923e-05,5.3171e-06
0.001684,0.1482193,0.3780092,1.51204e-05,5.2623e-06
0.001685,0.1445335,0.3762114,1.50485e-05,5.2074e-06
0.001686,0.1408477,0.3744135,1.49765e-05,5.1526e-06
0.001687,0.1371619,0.3726157,1.49046e-05,5.0978e-06
0.001688,0.1334761,0.3708179,1.48327e-05,5.0429e-06
0.001689,0.1297903,0.36902,1.47608e-05,4.9881e-06
0.00169,0.1261045,0.3672222,1.46889e-05,4.9333e-06
0.001691,0.1224187,0.3654243,1.4617e-05,4.8784e-06
0.001692,0.1187329,0.3636265,1.45451e-05,4.8236e-06
0.001693,0.1150471,0.3618286,1.44731e-05,4.7688e-06
0.001694,0.1113613,0.3600308,1.44012e-05,4.7139e-06
0.001695,0.1076755,0.3582329,1.43293e-05,4.6591e-06
0.001696,0.1039897,0.3564351,1.42574e-05,4.6042e-06
0.001697,0.1003039,0.3546372,1.41855e-05,4.5494e-06
0.001698,0.0966181,0.3528394,1.41136e-05,4.4946e-06
0.001699,0.0929323,0.3510415,1.40417e-05,4.4397e-06
0.0017,0.0892465,0.3492437,1.39697e-05,4.3849e-06
0.001701,0.0855607,0.3474458,1.38978e-05,4.3301e-06
0.001702,0.0818749,0.345648,1.38259e-05,4.2752e-06
0.001703,0.0781891,0.3438502,1.3754e-05,4.2204e-06
0.001704,0.0745034,0.3420523,1.36821e-05,4.1656e-06
0.001705,0.0708176,0.3402545,1.36102e-05,4.1107e-06
0.001706,0.0671318,0.3384566,1.35383e-05,4.0559e-06
0.001707,0.063446,0.3366588,1.34664e-05,4.001e-06
0.001708,0.0597602,0.3348609,1.33944e-05,3.9462e-06
0.001709,0.0560744,0.3330631,1.33225e-05,3.8914e-06
0.00171,0.0523886,0.3312652,1.32506e-05,3.8365e-06
0.001711,0.0487028,0.3294674,1.31787e-05,3.7817e-06
0.001712,0.045017,0.3276695,1.31068e-05,3.7269e-06
0.001713,0.0413312,0.3258717,1.30349e-05,3.672e-06
0.001714,0.0376454,0.3240738,1.2963e-05,3.6172e-06
0.001715,0.0339596,0.322276,1.2891e-05,3.5624e-06
0.001716,0.0302738,0.3204781,1.28191e-05,3.5075e-06
0.001717,0.026588,0.3186803,1.27472e-05,3.4527e-06
0.001718,0.0229022,0.3168825,1.26753e-05,3.3978e-06
0.001719,0.0192164,0.3150846,1.26034e-05,3.343e-06
0.00172,0.0155306,0.3132868,1.25315e-05,3.2882e-06
0.001721,0.0118448,0.3114889,1.24596e-05,3.2333e-06
0.001722,0.009377,0.3099372,1.23975e-05,3.1931e-06
0.001723,0.007064,0.3084168,1.23367e-05,3.1548e-06
0.001724,0.011787,0.3068712,1.22748e-05,3.1866e-06
0.001725,0.0686876,0.3051381,1.22055e-05,3.7383e-06
0.001726,0.1255881,0.303405,1.21362e-05,4.2899e-06
0.001727,0.1824886,0.3016719,1.20669e-05,4.8416e-06
0.001728,0.2393892,0.2999388,1.19976e-05,5.3933e-06
0.001729,0.2962897,0.2982057,1.19282e-05,5.945e-06
0.00173,0.3531903,0.2964726,1.18589e-05,6.4966e-06
0.001731,0.4100908,0.2947395,1.17896e-05,7.0483e-06
0.001732,0.4669914,0.2930064,1.17203e-05,7.6e-06
0.001733,0.522665,0.2911758,1.1647e-05,8.1384e-06
0.001734,0.574847,0.2890678,1.15627e-05,8.6391e-06
0.001735,0.627029,0.2869598,1.14784e-05,9.1399e-06
0.001736,0.679211,0.2848518,1.13941e-05,9.6406e-06
0.001737,0.731393,0.2827438,1.13098e-05,1.01414e-05
0.001738,0.783575,0.2806358,1.12254e-05,1.06421e-05
0.001739,0.835757,0.2785278,1.11411e-05,1.11428e-05
0.00174,0.8879389,0.2764198,1.10568e-05,1.16436e-05
0.001741,0.9132724,0.2742708,1.09708e-05,1.18754e-05
0.001742,0.9018518,0.2720656,1.08826e-05,1.17392e-05
0.001743,0.8904313,0.2698604,1.07944e-05,1.16029e-05
0.001744,0.8790107,0.2676551,1.07062e-05,1.14667e-05
0.001745,0.8675902,0.2654499,1.0618e-05,1.13304e-05
0.001746,0.8561696,0.2632447,1.05298e-05,1.11941e-05
0.001747,0.8453202,0.2611352,1.04454e-05,1.10646e-05
0.001748,0.8347289,0.2590689,1.03628e-05,1.0938e-05
0.001749,0.8241377,0.2570025,1.02801e-05,1.08114e-05
0.00175,0.8135464,0.2549362,1.01974e-05,1.06848e-05
0.001751,0.8029551,0.2528699,1.01148e-05,1.05583e-05
0.001752,0.7923639,0.2508036,1.00321e-05,1.04317e-05
0.001753,0.7817726,0.2487373,9.9495e-06,1.03051e-05
0.001754,0.7717447,0.2467655,9.8706e-06,1.01851e-05
0.001755,0.7619639,0.2448352,9.7934e-06,1.0068e-05
0.001756,0.752183,0.2429049,9.7162e-06,9.9509e-06
0.001757,0.7424022,0.2409746,9.639e-06,9.8338e-06
0.001758,0.7326214,0.2390443,9.5618e-06,9.7167e-06
0.001759,0.7228405,0.2371139,9.4846e-06,9.5995e-06
0.00176,0.713587,0.2352724,9.4109e-06,9.4886e-06
0.001761,0.7052009,0.2335768,9.3431e-06,9.3878e-06
0.001762,0.6968147,0.2318811,9.2752e-06,9.287e-06
0.001763,0.6884286,0.2301855,9.2074e-06,9.1861e-06
0.001764,0.6800425,0.2284899,9.1396e-06,9.0853e-06
0.001765,0.6716564,0.2267943,9.0718e-06,8.9845e-06
0.001766,0.6632703,0.2250987,9.0039e-06,8.8837e-06
0.001767,0.6548842,0.2234031,8.9361e-06,8.7829e-06
0.001768,0.646498,0.2217075,8.8683e-06,8.6821e-06
0.001769,0.6381119,0.2200119,8.8005e-06,8.5812e-06
0.00177,0.6297258,0.2183163,8.7327e-06,8.4804e-06
0.001771,0.6213397,0.2166207,8.6648e-06,8.3796e-06
0.001772,0.6129536,0.2149251,8.597e-06,8.2788e-06
0.001773,0.6045675,0.2132295,8.5292e-06,8.178e-06
0.001774,0.5961814,0.2115339,8.4614e-06,8.0772e-06
0.001775,0.5877952,0.2098383,8.3935e-06,7.9763e-06
0.001776,0.5794091,0.2081427,8.3257e-06,7.8755e-06
0.001777,0.571023,0.2064471,8.2579e-06,7.7747e-06
0.001778,0.5626369,0.2047515,8.1901e-06,7.6739e-06
0.001779,0.5542508,0.2030559,8.1222e-06,7.5731e-06
0.00178,0.5463039,0.2014342,8.0574e-06,7.4774e-06
0.001781,0.540604,0.2001907,8.0076e-06,7.4079e-06
0.001782,0.5349042,0.1989472,7.9579e-06,7.3385e-06
0.001783,0.5292043,0.1977037,7.9081e-06,7.2691e-06
0.001784,0.5235044,0.1964601,7.8584e-06,7.1996e-06
0.001785,0.5178046,0.1952166,7.8087e-06,7.1302e-06
0.001786,0.5121047,0.1939731,7.7589e-06,7.0608e-06
0.001787,0.5064049,0.1927296,7.7092e-06,6.9913e-06
0.001788,0.500705,0.1914861,7.6594e-06,6.9219e-06
0.001789,0.4950051,0.1902426,7.6097e-06,6.8525e-06
0.00179,0.4893053,0.1889991,7.56e-06,6.783e-06
0.001791,0.4836054,0.1877555,7.5102e-06,6.7136e-06
0.001792,0.4779056,0.186512,7.4605e-06,6.6442e-06
0.001793,0.4722057,0.1852685,7.4107e-06,6.5747e-06
0.001794,0.4665058,0.184025,7.361e-06,6.5053e-06
0.001795,0.460806,0.1827815,7.3113e-06,6.4359e-06
0.001796,0.4551061,0.181538,7.2615e-06,6.3664e-06
0.001797,0.4494062,0.1802945,7.2118e-06,6.297e-06
0.001798,0.4437064,0.1790509,7.162e-06,6.2276e-06
0.001799,0.4380065,0.1778074,7.1123e-06,6.1581e-06
0.0018,0.4323067,0.1765639,7.0626e-06,6.0887e-06
0.001801,0.4266068,0.1753204,7.0128e-06,6.0193e-06
0.001802,0.4209069,0.1740769,6.9631e-06,5.9498e-06
0.001803,0.4152071,0.1728334,6.9133e-06,5.8804e-06
0.001804,0.4095072,0.1715898,6.8636e-06,5.811e-06
0.001805,0.4038074,0.1703463,6.8139e-06,5.7415e-06
0.001806,0.3981075,0.1691028,6.7641e-06,5.6721e-06
0.001807,0.3924076,0.1678593,6.7144e-06,5.6027e-06
0.001808,0.3867078,0.1666158,6.6646e-06,5.5332e-06
0.001809,0.3810079,0.1653723,6.6149e-06,5.4638e-06
0.00181,0.3753081,0.1641288,6.5652e-06,5.3944e-06
0.001811,0.3696082,0.1628852,6.5154e-06,5.3249e-06
0.001812,0.3639083,0.1616417,6.4657e-06,5.2555e-06
0.001813,0.3582085,0.1603982,6.4159e-06,5.1861e-06
0.001814,0.3525086,0.1591547,6.3662e-06,5.1166e-06
0.001815,0.3468087,0.1579112,6.3164e-06,5.0472e-06
0.001816,0.3411089,0.1566677,6.2667e-06,4.9778e-06
0.001817,0.335409,0.1554242,6.217e-06,4.9083e-06
0.001818,0.3297092,0.1541806,6.1672e-06,4.8389e-06
0.001819,0.3240093,0.1529371,6.1175e-06,4.7695e-06
0.00182,0.3183094,0.1516936,6.0677e-06,4.7e-06
0.001821,0.3126096,0.1504501,6.018e-06,4.6306e-06
0.001822,0.3069097,0.1492066,5.9683e-06,4.5612e-06
0.001823,0.3012099,0.1479631,5.9185e-06,4.4917e-06
0.001824,0.29551,0.1467196,5.8688e-06,4.4223e-06
0.001825,0.2898101,0.145476,5.819e-06,4.3529e-06
0.001826,0.2842138,0.14425,5.77e-06,4.2846e-06
0.001827,0.2810646,0.1434366,5.7375e-06,4.245e-06
0.001828,0.2779153,0.1426232,5.7049e-06,4.2054e-06
0.001829,0.2747661,0.1418099,5.6724e-06,4.1658e-06
0.00183,0.2716169,0.1409965,5.6399e-06,4.1261e-06
0.001831,0.2684676,0.1401831,5.6073e-06,4.0865e-06
0.001832,0.2653184,0.1393698,5.5748e-06,4.0469e-06
0.001833,0.2621692,0.1385564,5.5423e-06,4.0073e-06
0.001834,0.2590199,0.137743,5.5097e-06,3.9676e-06
0.001835,0.2558707,0.1369297,5.4772e-06,3.928e-06
0.001836,0.2527215,0.1361163,5.4447e-06,3.8884e-06
0.001837,0.2495722,0.1353029,5.4121e-06,3.8488e-06
0.001838,0.246423,0.1344896,5.3796e-06,3.8091e-06
0.001839,0.2432738,0.1336762,5.347e-06,3.7695e-06
0.00184,0.2401245,0.1328628,5.3145e-06,3.7299e-06
0.001841,0.2369753,0.1320494,5.282e-06,3.6902e-06
0.001842,0.2338261,0.1312361,5.2494e-06,3.6506e-06
0.001843,0.2306768,0.1304227,5.2169e-06,3.611e-06
0.001844,0.2275276,0.1296093,5.1844e-06,3.5714e-06
0.001845,0.2243784,0.128796,5.1518e-06,3.5317e-06
0.001846,0.2212291,0.1279826,5.1193e-06,3.4921e-06
0.001847,0.2180799,0.1271692,5.0868e-06,3.4525e-06
0.001848,0.2149307,0.1263559,5.0542e-06,3.4129e-06
0.001849,0.2117814,0.1255425,5.0217e-06,3.3732e-06
0.00185,0.2086322,0.1247291,4.9892e-06,3.3336e-06
0.001851,0.205483,0.1239158,4.9566e-06,3.294e-06
0.001852,0.2023337,0.1231024,4.9241e-06,3.2544e-06
0.001853,0.1991845,0.122289,4.8916e-06,3.2147e-06
0.001854,0.1960353,0.1214757,4.859e-06,3.1751e-06
0.001855,0.192886,0.1206623,4.8265e-06,3.1355e-06
0.001856,0.1897368,0.1198489,4.794e-06,3.0959e-06
0.001857,0.1865876,0.1190355,4.7614e-06,3.0562e-06
0.001858,0.1834383,0.1182222,4.7289e-06,3.0166e-06
0.001859,0.1802891,0.1174088,4.6964e-06,2.977e-06
0.00186,0.1771399,0.1165954,4.6638e-06,2.9374e-06
0.001861,0.1739906,0.1157821,4.6313e-06,2.8977e-06
0.001862,0.1708414,0.1149687,4.5987e-06,2.8581e-06
0.001863,0.1676922,0.1141553,4.5662e-06,2.8185e-06
0.001864,0.1645429,0.113342,4.5337e-06,2.7788e-06
0.001865,0.1613937,0.1125286,4.5011e-06,2.7392e-06
0.001866,0.1582445,0.1117152,4.4686e-06,2.6996e-06
0.001867,0.1553937,0.1109536,4.4381e-06,2.6635e-06
0.001868,0.1537606,0.110403,4.4161e-06,2.6416e-06
0.001869,0.1521274,0.1098524,4.3941e-06,2.6198e-06
0.00187,0.1504943,0.1093018,4.3721e-06,2.598e-06
0.001871,0.1488612,0.1087513,4.3501e-06,2.5761e-06
0.001872,0.147228,0.1082007,4.328e-06,2.5543e-06
0.001873,0.1455949,0.1076501,4.306e-06,2.5324e-06
0.001874,0.1439618,0.1070995,4.284e-06,2.5106e-06
0.001875,0.1423286,0.1065489,4.262e-06,2.4888e-06
0.001876,0.1406955,0.1059983,4.2399e-06,2.4669e-06
0.001877,0.1390624,0.1054477,4.2179e-06,2.4451e-06
0.001878,0.1374292,0.1048972,4.1959e-06,2.4233e-06
0.001879,0.1357961,0.1043466,4.1739e-06,2.4014e-06
0.00188,0.1341629,0.103796,4.1518e-06,2.3796e-06
0.001881,0.1325298,0.1032454,4.1298e-06,2.3578e-06
0.001882,0.1308967,0.1026948,4.1078e-06,2.3359e-06
0.001883,0.1292635,0.1021442,4.0858e-06,2.3141e-06
0.001884,0.1276304,0.1015936,4.0637e-06,2.2922e-06
0.001885,0.1259973,0.1010431,4.0417e-06,2.2704e-06
0.001886,0.1243641,0.1004925,4.0197e-06,2.2486e-06
0.001887,0.122731,0.0999419,3.9977e-06,2.2267e-06
0.001888,0.1210978,0.0993913,3.9757e-06,2.2049e-06
0.001889,0.1194647,0.0988407,3.9536e-06,2.1831e-06
0.00189,0.1178316,0.0982901,3.9316e-06,2.1612e-06
0.001891,0.1161984,0.0977395,3.9096e-06,2.1394e-06
0.001892,0.1145653,0.097189,3.8876e-06,2.1175e-06
0.001893,0.1129322,0.0966384,3.8655e-06,2.0957e-06
0.001894,0.111299,0.0960878,3.8435e-06,2.0739e-06
0.001895,0.1096659,0.0955372,3.8215e-06,2.052e-06
0.001896,0.1080327,0.0949866,3.7995e-06,2.0302e-06
0.001897,0.1063996,0.094436,3.7774e-06,2.0084e-06
0.001898,0.1047665,0.0938855,3.7554e-06,1.9865e-06
0.001899,0.1031333,0.0933349,3.7334e-06,1.9647e-06
0.0019,0.1015002,0.0927843,3.7114e-06,1.9428e-06
0.001901,0.0998671,0.0922337,3.6893e-06,1.921e-06
0.001902,0.0982339,0.0916831,3.6673e-06,1.8992e-06
0.001903,0.0966008,0.0911325,3.6453e-06,1.8773e-06
0.001904,0.0949677,0.0905819,3.6233e-06,1.8555e-06
0.001905,0.0933345,0.0900314,3.6013e-06,1.8337e-06
0.001906,0.0917014,0.0894808,3.5792e-06,1.8118e-06
0.001907,0.0900682,0.0889302,3.5572e-06,1.79e-06
0.001908,0.0884351,0.0883796,3.5352e-06,1.7681e-06
0.001909,0.086802,0.087829,3.5132e-06,1.7463e-06
0.00191,0.0851688,0.0872784,3.4911e-06,1.7245e-06
0.001911,0.0835357,0.0867278,3.4691e-06,1.7026e-06
0.001912,0.0819026,0.0861773,3.4471e-06,1.6808e-06
0.001913,0.0802694,0.0856267,3.4251e-06,1.659e-06
0.001914,0.0786363,0.0850761,3.403e-06,1.6371e-06
0.001915,0.0770031,0.0845255,3.381e-06,1.6153e-06
0.001916,0.07537,0.0839749,3.359e-06,1.5934e-06
0.001917,0.0742377,0.0835193,3.3408e-06,1.5776e-06
0.001918,0.0735381,0.0831456,3.3258e-06,1.5668e-06
0.001919,0.0728384,0.0827719,3.3109e-06,1.5561e-06
0.00192,0.0721388,0.0823982,3.2959e-06,1.5454e-06
0.001921,0.0714391,0.0820245,3.281e-06,1.5346e-06
0.001922,0.0707395,0.0816509,3.266e-06,1.5239e-06
0.001923,0.0700399,0.0812772,3.2511e-06,1.5132e-06
0.001924,0.0693402,0.0809035,3.2361e-06,1.5024e-06
0.001925,0.0686406,0.0805298,3.2212e-06,1.4917e-06
0.001926,0.0679409,0.0801561,3.2062e-06,1.481e-06
0.001927,0.0672413,0.0797825,3.1913e-06,1.4702e-06
0.001928,0.0665416,0.0794088,3.1764e-06,1.4595e-06
0.001929,0.065842,0.0790351,3.1614e-06,1.4488e-06
0.00193,0.0651423,0.0786614,3.1465e-06,1.438e-06
0.001931,0.0644427,0.0782877,3.1315e-06,1.4273e-06
0.001932,0.063743,0.0779141,3.1166e-06,1.4166e-06
0.001933,0.0630434,0.0775404,3.1016e-06,1.4058e-06
0.001934,0.0623438,0.0771667,3.0867e-06,1.3951e-06
0.001935,0.0616441,0.076793,3.0717e-06,1.3844e-06
0.001936,0.0609445,0.0764193,3.0568e-06,1.3736e-06
0.001937,0.0602448,0.0760457,3.0418e-06,1.3629e-06
0.001938,0.0595452,0.075672,3.0269e-06,1.3522e-06
0.001939,0.0588455,0.0752983,3.0119e-06,1.3414e-06
0.00194,0.0581459,0.0749246,2.997e-06,1.3307e-06
0.001941,0.0574462,0.0745509,2.982e-06,1.32e-06
0.001942,0.0567466,0.0741773,2.9671e-06,1.3092e-06
0.001943,0.056047,0.0738036,2.9521e-06,1.2985e-06
0.001944,0.0553473,0.0734299,2.9372e-06,1.2878e-06
0.001945,0.0546477,0.0730562,2.9222e-06,1.277e-06
0.001946,0.053948,0.0726825,2.9073e-06,1.2663e-06
0.001947,0.0532484,0.0723089,2.8924e-06,1.2556e-06
0.001948,0.0525487,0.0719352,2.8774e-06,1.2448e-06
0.001949,0.0518491,0.0715615,2.8625e-06,1.2341e-06
0.00195,0.0511494,0.0711878,2.8475e-06,1.2234e-06
0.001951,0.0504498,0.0708141,2.8326e-06,1.2126e-06
0.001952,0.0497502,0.0704405,2.8176e-06,1.2019e-06
0.001953,0.0490505,0.0700668,2.8027e-06,1.1912e-06
0.001954,0.0483509,0.0696931,2.7877e-06,1.1804e-06
0.001955,0.0476512,0.0693194,2.7728e-06,1.1697e-06
0.001956,0.0469516,0.0689457,2.7578e-06,1.159e-06
0.001957,0.0462519,0.0685721,2.7429e-06,1.1482e-06
0.001958,0.0455523,0.0681984,2.7279e-06,1.1375e-06
0.001959,0.0448526,0.0678247,2.713e-06,1.1268e-06
0.00196,0.044153,0.067451,2.698e-06,1.116e-06
0.001961,0.0434533,0.0670773,2.6831e-06,1.1053e-06
0.001962,0.0427537,0.0667037,2.6681e-06,1.0946e-06
0.001963,0.0420541,0.06633,2.6532e-06,1.0838e-06
0.001964,0.0413544,0.0659563,2.6383e-06,1.0731e-06
0.001965,0.0406548,0.0655826,2.6233e-06,1.0624e-06
0.001966,0.0403295,0.0652941,2.6118e-06,1.0562e-06
0.001967,0.040049,0.0650158,2.6006e-06,1.0506e-06
0.001968,0.0397684,0.0647375,2.5895e-06,1.0451e-06
0.001969,0.0394879,0.0644591,2.5784e-06,1.0395e-06
0.00197,0.0392073,0.0641808,2.5672e-06,1.0339e-06
0.001971,0.0389267,0.0639025,2.5561e-06,1.0283e-06
0.001972,0.0386462,0.0636241,2.545e-06,1.0227e-06
0.001973,0.0383656,0.0633458,2.5338e-06,1.0171e-06
0.001974,0.0380851,0.0630675,2.5227e-06,1.0115e-06
0.001975,0.0378045,0.0627891,2.5116e-06,1.0059e-06
0.001976,0.0375239,0.0625108,2.5004e-06,1.0003e-06
0.001977,0.0372434,0.0622325,2.4893e-06,9.947582e-07
0.001978,0.0369628,0.0619541,2.4782e-06,9.891692e-07
0.001979,0.0366822,0.0616758,2.467e-06,9.835803e-07
0.00198,0.0364017,0.0613974,2.4559e-06,9.779913e-07
0.001981,0.0361211,0.0611191,2.4448e-06,9.724024e-07
0.001982,0.0358406,0.0608408,2.4336e-06,9.668134e-07
0.001983,0.03556,0.0605624,2.4225e-06,9.612244e-07
0.001984,0.0352794,0.0602841,2.4114e-06,9.556355e-07
0.001985,0.0349989,0.0600058,2.4002e-06,9.500465e-07
0.001986,0.0347183,0.0597274,2.3891e-06,9.444575e-07
0.001987,0.0344378,0.0594491,2.378e-06,9.388686e-07
0.001988,0.0341572,0.0591708,2.3668e-06,9.332796e-07
0.001989,0.0338766,0.0588924,2.3557e-06,9.276907e-07
0.00199,0.0335961,0.0586141,2.3446e-06,9.221017e-07
0.001991,0.0333155,0.0583358,2.3334e-06,9.165127e-07
0.001992,0.0330349,0.0580574,2.3223e-06,9.109238e-07
0.001993,0.0327544,0.0577791,2.3112e-06,9.053348e-07
0.001994,0.0324738,0.0575008,2.3e-06,8.997458e-07
0.001995,0.0321933,0.0572224,2.2889e-06,8.941569e-07
0.001996,0.0319127,0.0569441,2.2778e-06,8.885679e-07
0.001997,0.0316321,0.0566658,2.2666e-06,8.82979e-07
0.001998,0.0313516,0.0563874,2.2555e-06,8.7739e-07
0.001999,0.031071,0.0561091,2.2444e-06,8.71801e-07
0.002,0.0307905,0.0558308,2.2332e-06,8.662121e-07
